id,titulo,titulos_alternativos,ano_lancamento
35737,Pluto,"['Pluto', 'プルートウ']",2023.0
55809,Renegade Immortal,"['仙逆', 'Renegade Immortal', 'Xian Ni']",2023.0
40730,Heaven Official's Blessing,"['TGCF', 'La Bendición del Oficial del Cielo', '天官賜福', 'Tian Guan Ci Fu', ""Heaven Official's Blessing"", 'Tian Guan Cifu']",2020.0
37822,Soul Land,"['Douluo Dalu 2nd Season', 'Soul Land', 'Soul Land 2nd Season', 'Douluo Dalu Second Season', '斗罗大陆']",2018.0
59953,Tales of Herding Gods,"['牧神记', 'Mu Shen Ji', 'Mushen Ji', 'Tales of Herding Gods']",2024.0
40435,The Master of Diabolism Q,"['魔道祖師Q', 'Mo Dao Zu Shi Q', 'The Founder of Diabolism Q', 'The Master of Diabolism Q', 'Grandmaster of Demonic Cultivation Q']",2020.0
62405,Tatsuki Fujimoto 17-26,"['Koi wa Moumoku', 'Shikaku', 'Sasaki-kun ga Juudan Tometa', 'Yogen no Nayuta', 'Niwa ni wa Niwa Niwatori ga Ita.', 'Me ga Sametara Onnanoko ni Natteita Yamai', 'Imouto no Ane', 'Ningyo Rhapsody', '藤本タツキ17-26', 'Fujimoto Tatsuki 17-26', 'Tatsuki Fujimoto 17-26']",2025.0
55655,The Demon Hunter,"['Azure Legacy', 'Chang Yuan Tu', 'The Demon Hunter', 'Cang Yuan Tu', '沧元图', 'Cang Yuantu']",2023.0
49590,The Tatami Time Machine Blues,"['The Tatami Time Machine Blues', 'Yojouhan Time Machine Blues', '四畳半タイムマシンブルース']",2022.0
49909,Kotaro Lives Alone,"['Kotaro Lives By Himself', 'コタローは1人暮らし', 'Kotaro Lives Alone', 'Kotarou wa Hitorigurashi']",2022.0
51335,Throne of Seal,"['神印王座', 'Throne of Seal', 'Shen Yin Wangzuo']",2022.0
40542,The Disastrous Life of Saiki K.: Reawakened,"['Saiki Kusuo no Sainan: Saishidou-hen', '斉木楠雄のΨ難 Ψ始動編', 'The Disastrous Life of Saiki K.: Reawakened', 'Saiki Kusuo no Ψ Nan: Le Retour', 'Saiki Kusuo no Ψ-nan: Ψ-shidou-hen', 'The Disastrous Life of Saiki K. Restart Arc', 'Saiki Kusuo no Ψ-nan: Saishidou-hen']",2019.0
59306,Slay The Gods,"['Zhan Shen: Fanchen Shenyu', 'Slay The Gods', '斩神之凡尘神域', '我在精神病院学斩神', 'Wo Zai Jingshenbing Yuan Xue Zhan Shen', 'I Learn To Kill Gods in an Asylum']",2024.0
6336,Mobile Suit Gundam Unicorn,"['機動戦士ガンダムUC（ユニコーン）', 'Kidou Senshi Gundam Unicorn', 'Mobile Suit Gundam Unicorn', 'Mobile Suit Gundam UC']",2010.0
32902,The Ancient Magus' Bride: Those Awaiting a Star,"[""The Magician's Bride"", 'Mahoyome', '魔法使いの嫁 星待つひと', 'Mahoutsukai no Yome: Hoshi Matsu Hito', ""The Ancient Magus' Bride: Those Awaiting a Star""]",2016.0
44218,Swallowed Star,"['Swallowed Star', '吞噬星空', 'Tunshi Xingkong']",2020.0
51836,Soul Land 2: The Peerless Tang Clan,"['Combat Continent II', '斗罗大陆Ⅱ绝世唐门', 'Soul Land 2: The Peerless Tang Clan', 'The Unrivaled Tang Sect', 'Soul Land 2: Peerless Tang Sect', 'Douluo Dalu II: Jueshi Tangmen', '斗罗大陆2绝世唐门']",2023.0
49430,Mignon,"['MIGNON 민용', 'Mignon']",2023.0
41611,All Saints Street,"['All Saints Street', '万圣街', '1031 Wan Sheng Jie', 'Bansei Gai', '万聖街', 'Wan Sheng Jie']",2020.0
60726,My Melody & Kuromi,"['マイメロディとクロミ', 'My Melody & Kuromi', 'My Melody to Kuromi']",2025.0
59001,How Dare You!?,"['Cheng He Titong', 'How Dare You!?', '成何体统']",2024.0
41923,A Will Eternal,"['Yi Nian Yong Heng', 'A Will Eternal', '一念永恒']",2020.0
31973,Mobile Suit Gundam Thunderbolt,"['Kidou Senshi Gundam Thunderbolt', 'Mobile Suit Gundam Thunderbolt: December Sky', 'Mobile Suit Gundam Thunderbolt', '機動戦士ガンダム サンダーボルト']",2015.0
37150,Soul Land,"['Douluo Dalu', 'Combat Continent', '斗罗大陆', 'Soul Land']",2018.0
58883,Dead Dead Demons Dededede Destruction,"['Dead Dead Demons Dededede Destruction', 'デッドデッドデーモンズデデデデデストラクション', 'Dead Dead Demons Dededede Destruction (ONA)', 'DDDD', 'DeDeDeDe']",2024.0
52865,Romantic Killer,"['ロマンティック・キラー', 'Romantic Killer']",2022.0
38409,Scissor Seven,"['Cike Wu Liuqi', '伍六七', 'Ci Ke Wu Liu Qi', 'Wu Liuqi', 'Scissor Seven', 'Assassin Seven', '刺客伍六七', 'Killer Seven', 'Cike Wuliuqi']",2018.0
57353,The Fated Magical Princess: Who Made Me a Princess,"['魔法公主的小烦恼', '어느 날 공주가 되어버렸다', 'Aru Hi', 'Mofa Gongzhu de Xiao Fannao', 'Eoneu Nal Gongjuga Doeeo Beoryeotda', 'WMMAP', 'The Fated Magical Princess: Who Made Me a Princess', 'Who Made Me a Princess', 'ある日、お姫様になってしまった件について', 'Aruhime', 'Ohimesama ni Natte shimatta Ken ni Tsuite']",2025.0
18397,Attack on Titan OAD,"['Shingeki no Kyojin OVA', 'Shingeki no Kyojin: Ilse no Techou', ""Attack on Titan: Ilse's Journal"", 'Attack on Titan OAD', '進撃の巨人 「イルゼの手帳」', '進撃の巨人ＯＡＤ']",2013.0
52168,Mobile Suit Gundam: The Witch from Mercury - Prologue,"['Kidou Senshi Gundam: Suisei no Majo - Prologue', '機動戦士ガンダム 水星の魔女 PROLOGUE', 'Mobile Suit Gundam: The Witch from Mercury - Prologue']",2022.0
10012,Carnival Phantasm,"['Carnival Phantasm', 'カーニバル・ファンタズム']",2011.0
37936,Fog Hill of Five Elements,"['Wu Shan Wu Xing (2020)', 'Wushan Wuxing', '雾山五行', 'Fog Hill of Five Elements', 'Fog Hill of the Five Elements', 'Five Elements in the Misty Mountain']",2020.0
47405,Perfect World,"['Perfect World', '完美世界', 'Wanmei Shijie']",2021.0
54846,The Girl Downstairs,"['Shita no Kai ni wa Mio ga Iru', 'Aishang Ta de Liyou', '下の階には澪がいる', 'Lee Du-Na!', '이두나!', 'The Girl Downstairs', '爱上她的理由']",2023.0
33926,The King's Avatar,"['Full-Time Expert', 'Expert of All Classes', 'Quanzhi Gaoshou', '全职高手', 'Quan Zhi Gao Shou', ""The King's Avatar"", 'マスターオブスキル']",2017.0
55745,Against the Gods,"['Nitian Xie Shen', '逆天邪神', 'Against the Gods']",2023.0
44196,Thousand Autumns,"['Shanhe Jian Xin', '山河剑心', 'Qian Qiu', 'Thousand Autumns', 'Mil Otoños']",2021.0
22097,Magi: Adventure of Sinbad,"['マギ シンドバッドの冒険', 'Magi: Sinbad no Bouken', 'Magi: Adventure of Sinbad', 'Magi: Adventure of Sinbad OVA']",2014.0
38990,Scumbag System,"['Ren Zha Fanpai Zijiu Xitong', 'Kuzu Akuyaku no Jiko Kyuusai System', 'Scumbag System', 'クズ悪役の自己救済システム', '穿书自救指南', 'Scumbag Villain', 'Chuan Shu Zijiu Zhinan', ""The Scum Villain's Self-Saving System""]",2020.0
41221,No Doubt In Us,"['两不疑', 'No Doubt In Us', 'Liang Bu Yi']",2021.0
8310,Magic Kaito,"['Detective Conan Special: Secret Birth of Kaito Kid', 'Kaitou Kid', 'Magic Kaito: Kid Phantom Thief', 'Kaitou Kid Tanjou no Himitsu', 'まじっく快斗', 'Magic Kaitou', 'Magic Kaito', 'Majikku Kaito', 'Kaito Kid']",2010.0
55151,The Great Ruler,"['Da Zhu Zai 3D', 'Grand Master 3D', 'Da Zhuzai', 'Da Zhu Zai (2023)', 'The Great Ruler', '大主宰', 'The Grand Lord']",2023.0
59389,Sword of Coming,"['Jian Lai', '剑来', 'The Swords', 'Sword of Coming', 'The Sword Comes']",2024.0
41219,A Record Of Mortal's Journey To Immortality,"['凡人修仙传', '凡人修仙传之凡人风起天南', 'Fanren Xiu Xian Chuan', 'Fanren Xiu Xian Chuan: Fanren Feng Qi Tian Nan', ""A Record Of Mortal's Journey To Immortality"", '小小凡人修仙传', ""A Record of a Mortal's Journey to Immortality"", ""A Mortal's Journey"", ""A Mortal's Journey to Immortality""]",2020.0
20159,Pokémon: Origins,"['Pokemon Origins', 'Pokemon: The Origin', 'Pokémon: The Origin', 'Pocket Monsters: The Origin', 'Pokémon: Origins', 'ポケットモンスター THE ORIGIN', 'Pokémon: Los Orígenes']",2013.0
37873,BanG Dream! Garupa☆Pico,"['BanG Dream! Garupa☆Pico', 'BanG Dream! Garupa Pico', 'BanG Dream! ガルパ☆ピコ', 'BanG Dream! Girls Band Party!☆PICO']",2018.0
33263,The Kubikiri Cycle,"['クビキリサイクル 青色サヴァンと戯言遣い', 'The Kubikiri Cycle', 'The Headless Cycle', 'The Beheading Cycle: The Blue Savant and the Nonsense Bearer', 'Zaregoto Series', 'Kubikiri Cycle: Aoiro Savant to Zaregotozukai']",2016.0
35120,Devilman: Crybaby,"['DEVILMAN: Crybaby', 'Devilman: Crybaby', 'DEVILMAN crybaby']",2018.0
54026,Fight Song,"['ファイトソング', 'Fight Song']",2022.0
51289,Shrouding the Heavens,"['Shrouding the Heavens', '遮天', 'Zhe Tian']",2023.0
33443,The Legend of Luoxiaohei,"['Luo Xiaohei Zhanji', 'Luo Xiao Hei Zhan Ji', 'The Legend of Luoxiaohei', '罗小黑战记']",2011.0
60572,The All-devouring Whale: Homecoming,"['Tensei Soushu no Hadou-tan: Subete wo Nomikomu Sakana to Haiagaru', 'The All-devouring Whale: Homecoming', '転生宗主の覇道譚 ～すべてを呑み込むサカナと這い上がる～', 'Kun Tun Tianxia Zhi Zhang Men Guilai', '鲲吞天下之掌门归来']",2025.0
56960,"Mom, I'm Sorry","['맘마미안', 'Mama Mian', 'Xiehou Ta de Shaonu Shidai', ""Mom, I'm Sorry"", '邂逅她的少女时代', '母さん、ごめん']",2024.0
20767,Noragami OVA,"['Noragami OVA', 'ノラガミ OAD', 'Noragami OAD']",2014.0
54633,Pokémon Concierge,"['Pokémon Concierge', 'Pokemon Concierge', 'ポケモンコンシェルジュ']",2023.0
57663,Losing Money to Be a Tycoon,"['亏成首富从游戏开始', 'Losing Money to Be a Tycoon', 'Kui Cheng Shoufu Cong Youxi Kaishi', '破産富豪 The Richest Man in Game', 'The Richest Man in Game', 'Hasan Fugo: The Richest Man in Game']",2024.0
51390,Forty Millenniums of Cultivation,"['Xingyusiwannian', 'Xing Yu Siwan Nian', 'Xiu Zhen Si Wan Nian', 'Forty Millenniums of Cultivation', '星域四万年', 'Star Field Forty Thousand Years', 'Xing Yu Si Wan Nian']",2022.0
54974,Fabulous Beasts,"['You Shou Yan', '有兽焉', 'Fabulous Beasts']",2023.0
35777,Rilakkuma and Kaoru,"['Rilakkuma and Kaoru', 'Rilakkuma to Kaoru-san', 'リラックマとカオルさん']",2019.0
55733,The First Order,"['Di Yi Xulie', 'The First Order', '第一序列']",2023.0
42940,Baki Hanma,"['The Boy Fascinating the Fighting God', '範馬刃牙 SON OF OGRE', 'Baki Saison 3', 'Baki Hanma', 'Baki Temporada 3', 'Baki Staffel 3', 'Hanma Baki: Son of Ogre']",2021.0
54123,My Senior Brother Is Too Steady,"['Shixiong A Shixiong', '师兄啊师兄', 'My Senior Brother Is Too Steady', 'Big Brother', 'Wo Shixiong Shizai Tai Wenjian Le']",2023.0
33191,Thus Spoke Kishibe Rohan,"['岸辺露伴は動かない', 'Kishibe Rohan wa Ugokanai', 'Rohan Kishibe Does Not Move', 'Thus Spoke Kishibe Rohan']",2017.0
38917,Psychic Princess,"['Psychic Princess', 'Tong Ling Fei', '通灵妃']",2018.0
57097,Love Magic Grocery,"['万能恋爱杂货店', 'Wanneng Lian Ai Zahuo Dian', 'Wan Neng Lian Ai Za Huo Dian', 'Universal Love Grocery', 'Love Magic Grocery']",2023.0
40735,Legend of Exorcism,"['La Leyenda de Tang', 'Tianbao Fuyao Lu', 'La Légende de Tang', '天宝伏妖录', 'Tian Bao Fu Yao Lu', 'Legend of Exorcism']",2020.0
54005,COLORs,['COLORs'],2023.0
51989,BanG Dream! Morfonication,['BanG Dream! Morfonication'],2022.0
44388,Blades of the Guardians,"['鏢人', '镖人 第1季', 'ヒョウ人-Blades of the Guardians', 'Blades of the Guardians', 'Biao Ren: Blades of the Guardians', 'Biao Ren', 'Hyoujin: Blades of the Guardians']",2023.0
41409,The God of War Dominates,"['Martial Master', 'Wushen Zhuzai', 'Wu Shen Zhu Zai', '武神主宰', 'The God of War Dominates']",2020.0
49759,Jade Dynasty,"['Zhu Xian', 'Jade Dynasty', '诛仙']",2022.0
48438,The Ancient Magus' Bride: The Boy from the West and the Knight of the Blue Storm,"['Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi', '魔法使いの嫁 西の少年と青嵐の騎士', 'Mahoutsuaki no Yome OAD', ""The Ancient Magus' Bride: The Boy from the West and the Knight of the Blue Storm"", ""The Ancient Magus' Bride OVA"", 'Mahoyome', 'Mahoutsukai no Yome OVA']",2021.0
59916,One Way or Another,"['The Road to Heaven', 'One Way or Another', 'Dadao Chaotian', '大道朝天', 'The Path Toward Heaven']",2024.0
57487,Rising Impact,"['ライジングインパクト', 'Rising Impact']",2024.0
33091,Planetarian: The Reverie of a Little Planet,"['Planetarian: Chiisana Hoshi no Yume', 'Planetarian: The Reverie of a Little Planet', 'planetarian～ちいさなほしのゆめ～']",2016.0
51358,Dead Dead Demons Dededede Destruction,"['Dead Dead Demons Dededede Destruction', 'DDDD', 'DeDeDeDe', 'デッドデッドデーモンズデデデデデストラクション']",2024.0
33350,Rakshasa Street,"['Zhen Hun Jie', 'Requiem Street', '镇魂街', 'Rakshasa Street']",2016.0
41918,The Island of Siliang,"['The Island of Siliang', 'Juan Siliang', '眷思量']",2021.0
50114,Dragon Prince Yuan,"['Dragon Prince Yuan', 'Yuan Zun', '元尊']",2024.0
40861,Pokémon: Twilight Wings,"['Hakumei no Tsubasa', 'Pocket Monsters: Hakumei no Tsubasa', '薄明の翼', 'Pokémon: Twilight Wings', 'Pokémon: Alas del Crepúsculo']",2020.0
52080,Murai in Love,"['Murai no Koi', '村井の恋', 'Murai in Love', ""Murai's Love""]",2024.0
38491,Stellar Transformation,"['Xingchen Bian', 'Legend of Immortals', '星辰变', 'Stellar Transformation', 'Xing Chen Bian']",2018.0
44406,"Spare Me, Great Lord!","['大王饶命', 'Dawang Raoming', 'Spare Me, Great Lord!', 'Da Wang Rao Ming']",2021.0
37682,Okko's Inn,"['Okko und ihre Geisterfreunde: Der Film', ""Okko's Inn"", ""Okko's Inn: Le Film"", 'Wakaokami wa Shougakusei! Movie', '映画 若おかみは小学生！']",2018.0
42985,Ling Cage,"['Spirit Cage: Incarnation Middle Chapter', 'Ling Long Episode 6.5', 'Ling Cage', '灵笼:INCARNATION 中章', 'Ling Long: Incarnation Middle Chapter']",2019.0
9645,Be-Bop Highschool,"['Be-Bop-High School', 'Be-Bop High School', 'ビー・バップ・ハイスクール', 'Be-Bop Highschool']",1990.0
34514,Pokémon Generations,"['Pokémon Generations', 'ポケモンジェネレーションズ', 'Pokémon Generaciones', 'Pokemon Generations', 'Pocket Monsters Generations']",2016.0
34420,Isekai Izakaya: Japanese Food From Another World,"['Isekai Izakaya: Koto Aitheria no Izakaya Nobu', '異世界居酒屋～古都アイテーリアの居酒屋のぶ～', 'Isekai Izakaya: Japanese Food from another World', 'Isekai Izakaya: Japanese Food From Another World']",2018.0
38740,White Snake,"['白蛇：缘起', 'White Snake', 'Bai She: Yuan Qi', 'La Serpiente Blanca: El Origen']",2019.0
39675,Ling Cage,"['灵笼: INCARNATION', 'Ling Cage', 'Ling Long: Incarnation', 'Spirit Cage: Incarnation']",2019.0
48965,The Land of Miracles,"['The Land of Miracles', 'Shen Lan Qi Yu Wushuang Zhu', '神澜奇域无双珠']",2022.0
49742,Martial God Asura,"['Xiuluo Wushen', 'Martial God Asura', '修罗武神']",2023.0
57160,Sand Land: The Series,"['SAND LAND: THE SERIES', 'Sand Land: The Series']",2024.0
11135,Hybrid Child,"['Hybrid Child', 'ハイブリッド チャイルド']",2014.0
15775,Saint☆Young Men,"['Saint Onii-san', 'Saint☆Oniisan', 'Saint☆Onii-san', '聖☆おにいさん', 'Saint☆Young Men']",2012.0
36184,Soulmate Adventure,"['Spirit Wind Elegance', 'Soulmate Adventure', 'Feng Ling Yu Xiu', '风灵玉秀']",2017.0
10259,Big Fish & Begonia,"['Da Yu Hai Tang (Movie)', '大鱼海棠', 'Big Fish & Begonia', 'Big Fish & Chinese Flowering Crabapple', 'Da Hai']",2016.0
52845,Odo,"['Odo', '踊']",2021.0
37370,The Perfect World,"['B: The Beginning THE IMAGE ALBUM', 'The Perfect World']",2018.0
49730,Pokémon Evolutions,"['Pokémon Evolutions', 'Pokemon Evolutions']",2021.0
36903,Kengan Ashura,"['ケンガンアシュラ', 'Kengan Ashura']",2019.0
38250,Beryl and Sapphire,"['Green and Blue', 'Xiao Lu He Xiao Lan', 'Xiaolv He Xiaolan', 'Beryl and Sapphire', '小绿和小蓝', ""Lil' Green and Lil' Blue"", 'Xiao Lv He Xiao Lan', 'Xiaolu He Xiaolan']",2018.0
39806,Blade of the Immortal,"[""L'Habitant de L'infini"", 'Mugen no Juunin: Immortal', 'Blade of the Immortal', 'La Espada del Inmortal', '無限の住人-IMMORTAL-']",2019.0
54437,One Hundred Thousand Years of Qi Refining,"['炼气十万年', 'Lian Qi Shi Wan Nian', 'One Hundred Thousand Years of Qi Refining']",2023.0
48727,Yoru no Kuni,"['Yoru no Kuni', 'Night Country', 'Night World', '夜の国']",2021.0
39024,Martial Universe,"['Wu Dong Qian Kun', 'Martial Movement Upheaval', '武动乾坤', '武动乾坤 第1季', 'Earth-Shattering Martial Arts', 'Martial Universe']",2019.0
14753,Hori-san to Miyamura-kun,"['Hori-san to Miyamura-kun', 'Horimiya', '堀さんと宮村くん']",2012.0
51608,Q,"['Calliope Mori x Gawr Gura x DECO*27', 'Q']",2022.0
8857,Nichijou - My Ordinary Life Episode 0,"['Nichijou: Nichijou no 0-wa', 'Nichijou - My Ordinary Life Episode 0', 'Nichijou Episode 0', 'Everyday', 'Nichijou OVA', '日常の０話']",2011.0
51145,Pokémon: Hisuian Snow,"['Pokémon LEGENDS アルセウス 雪ほどきし二藍', 'Pokémon: Hisuian Snow', 'Yuki Hodokishi Futaai', 'Pokemon Legends Arceus: Yuki Hodo Kishi Futaai']",2022.0
53149,Lookism,"['Gaiken Shijou Shugi', '外見至上主義', 'Lookism', '외모지상주의', 'Oemo Jisang Juui', 'Oemojisangjuui']",2022.0
60089,World of Immortals,"['World of Immortals', '长生界', 'Chang Sheng Jie']",2024.0
53414,Lupin Zero,"['Lupin Zero', 'LUPIN ZERO']",2022.0
56764,Transcending the Nine Heavens,"['Transcending the Nine Heavens', 'Aoshi Jiuchong Tian', '傲世九重天']",2023.0
54875,My Heroic Husband,"['Zhui Xu', 'My Heroic Husband', '赘婿']",2023.0
8457,Yozakura Quartet: Hoshi no Umi,"['夜桜四重奏 ～ホシノウミ～', 'Yozakura Quartet: Hoshi no Umi']",2010.0
58523,The Charm of Soul Pets,"['The Charm of Soul Pets', 'Huan Chong Shi', '幻宠师']",2024.0
51287,Law of Devil,"['Emo Faze', '恶魔法则', 'Law of Devil']",2023.0
49275,Elf Academy,"['Renou Xueyuan', '人偶学园', 'Elf Academy']",2021.0
42284,Carp Reborn,"['元龙', 'Carp Reborn', 'First Dragon', 'Yuan Long']",2020.0
34549,The Dragon Dentist,"['Ryuu no Haisha', 'The Dragon Dentist', '龍の歯医者']",2017.0
38741,Snow Eagle Lord,"['Xueying Lingzhu', 'Xue Ying Ling Zhu', 'Lord Xue Ying', '雪鹰领主', 'Snow Eagle Lord', 'Legendary Overlord']",2018.0
13429,Patema Inverted: Beginning of the Day,"['Sakasama no Patema: Beginning of the Day', 'サカサマのパテマ Beginning of the Day', 'Patema Inverted: Beginning of the Day']",2012.0
37618,Cinderella Chef,"['Meng Qi Shi Shen', 'Mengqi Shishen', '萌妻食神', 'Adorable Food Goddess', 'Cinderella Chef']",2018.0
45196,God of Ten Thousand Realms,"['万界法神', 'The God of All Realms', 'Wan Jie Fa Shen', 'God of Ten Thousand Realms']",2020.0
48554,Comet,"['優しい彗星', 'Yasashii Suisei', 'Comet']",2021.0
28149,Japan Anima(tor)'s Exhibition,"['日本アニメ（ーター）見本市', ""Japan Anima(tor)'s Exhibition"", 'The Dragon Dentist', 'Nishi-Ogikubo', 'Until You Come to Me', 'Tomorrow From There', 'Me!Me!Me!', 'Nihon Animator Mihonichi', 'Carnage', 'Japan Animator Expo', 'Hill Climb Girl']",2014.0
